id,nombreCliente,usuarioCliente,estado,totalcuenta,fechahora
18425,Ana,anagarcia,creada,60.0,2024-11-01 00:12:00
18426,Camilo,camip1234,creada,20.0,2024-10-31 22:22:00
18427,Valeria,valeria_1,creada,60.0,2024-11-01 07:16:00
18428,Valeria,valeria_1,creada,50.0,2024-11-01 05:54:00
18429,Carlos,carlito01,creada,20.0,2024-11-01 03:43:00
18430,Valeria,valeria_1,creada,20.0,2024-11-01 07:45:00
18431,Carlos,carlito01,creada,20.0,2024-10-31 10:03:00
18432,Ana,anagarcia,creada,25.0,2024-11-01 07:49:00
18433,Ana,anagarcia,creada,60.0,2024-11-01 06:41:00
18434,Daniel,dannyg123,creada,50.0,2024-10-31 14:39:00
18435,Andrea,andreamg,creada,20.0,2024-10-31 10:17:00
18436,Daniel,dannyg123,creada,25.0,2024-10-31 23:18:00
18437,Camila,cami_sm23,creada,60.0,2024-10-31 14:59:00
18438,Ana,anagarcia,creada,40.0,2024-10-31 18:03:00
18439,Ana,anagarcia,creada,20.0,2024-11-01 08:18:00
18440,Carlos,carlito01,creada,20.0,2024-11-01 05:20:00
18441,Carlos,carlito01,creada,20.0,2024-10-31 22:22:00
18442,Camila,cami_sm23,creada,25.0,2024-11-01 08:05:00
18443,Andrea,andreamg,creada,40.0,2024-11-01 02:29:00
18444,Camilo,camip1234,creada,20.0,2024-11-01 03:02:00
18445,Camilo,camip1234,creada,25.0,2024-11-01 07:55:00
18446,Ana,anagarcia,creada,60.0,2024-10-31 11:28:00
18447,Carlos,carlito01,creada,25.0,2024-11-01 07:15:00
18448,Ana,anagarcia,creada,20.0,2024-10-31 14:46:00
18449,Camilo,camip1234,creada,40.0,2024-10-31 12:34:00
18450,Ana,anagarcia,creada,60.0,2024-11-01 06:21:00
18451,Valeria,valeria_1,creada,40.0,2024-10-31 14:04:00
18452,Camilo,camip1234,creada,20.0,2024-11-01 04:11:00
18453,Camilo,camip1234,creada,40.0,2024-11-01 01:30:00
18454,Ana,anagarcia,creada,60.0,2024-10-31 18:18:00
18455,Camilo,camip1234,creada,25.0,2024-10-31 15:23:00
18456,Ana,anagarcia,creada,40.0,2024-11-01 01:23:00
18457,Valeria,valeria_1,creada,40.0,2024-11-01 07:10:00
18458,Carlos,carlito01,creada,20.0,2024-11-01 05:08:00
18459,Valeria,valeria_1,creada,20.0,2024-11-01 06:58:00
18460,Valeria,valeria_1,creada,25.0,2024-11-01 08:42:00
18461,Camila,cami_sm23,creada,40.0,2024-11-01 01:07:00
18462,Camila,cami_sm23,creada,60.0,2024-10-31 16:50:00
18463,Valeria,valeria_1,creada,20.0,2024-10-31 16:41:00
18464,Ana,anagarcia,creada,20.0,2024-10-31 22:46:00
18465,Camilo,camip1234,creada,25.0,2024-11-01 04:24:00
18466,Camilo,camip1234,creada,25.0,2024-10-31 09:20:00
18467,Ana,anagarcia,creada,25.0,2024-10-31 10:14:00
18468,Daniel,dannyg123,creada,25.0,2024-10-31 11:55:00
18469,Camilo,camip1234,creada,20.0,2024-10-31 21:49:00
18470,Valeria,valeria_1,creada,25.0,2024-10-31 14:07:00
18471,Camila,cami_sm23,creada,25.0,2024-10-31 18:58:00
18472,Ana,anagarcia,creada,25.0,2024-10-31 13:05:00
18473,Daniel,dannyg123,creada,20.0,2024-11-01 01:38:00
18474,Andrea,andreamg,creada,20.0,2024-10-31 23:28:00
18475,Camilo,camip1234,creada,20.0,2024-11-01 00:07:00
18476,Valeria,valeria_1,creada,50.0,2024-10-31 10:57:00
18477,Andrea,andreamg,creada,40.0,2024-10-31 20:21:00
18478,Camila,cami_sm23,creada,20.0,2024-10-31 12:28:00
18479,Valeria,valeria_1,creada,20.0,2024-10-31 23:28:00
18480,Camila,cami_sm23,creada,20.0,2024-10-31 09:01:00
18481,Camilo,camip1234,creada,60.0,2024-10-31 13:23:00
18482,Camila,cami_sm23,creada,40.0,2024-10-31 10:12:00
18483,Camilo,camip1234,creada,50.0,2024-10-31 11:43:00
18484,Ana,anagarcia,creada,40.0,2024-10-31 23:12:00
18485,Carlos,carlito01,creada,20.0,2024-10-31 11:49:00
18486,Carlos,carlito01,creada,20.0,2024-10-31 14:19:00
18487,Daniel,dannyg123,creada,20.0,2024-10-31 22:13:00
18488,Camila,cami_sm23,creada,40.0,2024-11-01 02:00:00
18489,Daniel,dannyg123,creada,25.0,2024-10-31 19:00:00
18490,Camila,cami_sm23,creada,20.0,2024-10-31 17:09:00
18491,Andrea,andreamg,creada,25.0,2024-10-31 13:36:00
18492,Carlos,carlito01,creada,20.0,2024-10-31 17:31:00
18493,Andrea,andreamg,creada,50.0,2024-10-31 11:51:00
18494,Carlos,carlito01,creada,25.0,2024-11-01 06:45:00
18495,Daniel,dannyg123,creada,20.0,2024-10-31 09:43:00
18496,Camilo,camip1234,creada,50.0,2024-11-01 05:35:00
18497,Daniel,dannyg123,creada,60.0,2024-10-31 21:22:00
18498,Andrea,andreamg,creada,50.0,2024-11-01 07:44:00
18499,Ana,anagarcia,creada,40.0,2024-10-31 14:16:00
18500,Daniel,dannyg123,creada,20.0,2024-10-31 16:20:00
18501,Camilo,camip1234,creada,50.0,2024-10-31 22:07:00
18502,Camilo,camip1234,creada,50.0,2024-11-01 03:13:00
18503,Daniel,dannyg123,creada,20.0,2024-11-01 06:35:00
18504,Camilo,camip1234,creada,20.0,2024-10-31 16:07:00
18505,Carlos,carlito01,creada,20.0,2024-10-31 18:38:00
18506,Valeria,valeria_1,creada,25.0,2024-11-01 08:09:00
18507,Camilo,camip1234,creada,50.0,2024-10-31 20:25:00
18508,Ana,anagarcia,creada,25.0,2024-11-01 01:04:00
18509,Valeria,valeria_1,creada,25.0,2024-11-01 05:14:00
18510,Ana,anagarcia,creada,60.0,2024-10-31 11:58:00
18511,Carlos,carlito01,creada,40.0,2024-11-01 02:07:00
18512,Daniel,dannyg123,creada,20.0,2024-10-31 16:18:00
18513,Andrea,andreamg,creada,40.0,2024-11-01 05:51:00
18514,Daniel,dannyg123,creada,20.0,2024-11-01 07:20:00
18515,Ana,anagarcia,creada,25.0,2024-11-01 01:01:00
18516,Valeria,valeria_1,creada,25.0,2024-10-31 11:01:00
18517,Ana,anagarcia,creada,20.0,2024-10-31 09:56:00
18518,Valeria,valeria_1,creada,40.0,2024-11-01 06:55:00
18519,Ana,anagarcia,creada,50.0,2024-10-31 13:09:00
18520,Ana,anagarcia,creada,50.0,2024-10-31 12:13:00
18521,Valeria,valeria_1,creada,40.0,2024-10-31 23:03:00
18522,Camilo,camip1234,creada,20.0,2024-11-01 06:40:00
18523,Ana,anagarcia,creada,60.0,2024-11-01 01:53:00
18524,Carlos,carlito01,creada,60.0,2024-11-01 00:59:00
18525,Ana,anagarcia,creada,25.0,2024-10-31 16:33:00
18526,Carlos,carlito01,creada,60.0,2024-11-01 05:23:00
18527,Daniel,dannyg123,creada,50.0,2024-11-01 07:40:00
18528,Ana,anagarcia,creada,40.0,2024-11-01 08:20:00
18529,Ana,anagarcia,creada,40.0,2024-11-01 06:57:00
18530,Daniel,dannyg123,creada,40.0,2024-11-01 07:31:00
18531,Ana,anagarcia,creada,20.0,2024-11-01 01:44:00
18532,Camila,cami_sm23,creada,20.0,2024-11-01 07:03:00
18533,Carlos,carlito01,creada,60.0,2024-10-31 11:51:00
18534,Valeria,valeria_1,creada,60.0,2024-10-31 22:59:00
18535,Camilo,camip1234,creada,25.0,2024-10-31 21:10:00
18536,Valeria,valeria_1,creada,25.0,2024-10-31 23:30:00
18537,Camila,cami_sm23,creada,50.0,2024-10-31 16:14:00
18538,Carlos,carlito01,creada,50.0,2024-10-31 11:50:00
18539,Daniel,dannyg123,creada,50.0,2024-10-31 11:02:00
18540,Camila,cami_sm23,creada,20.0,2024-10-31 21:57:00
18541,Camila,cami_sm23,creada,20.0,2024-10-31 21:43:00
18542,Camila,cami_sm23,creada,20.0,2024-11-01 08:30:00
18543,Carlos,carlito01,creada,20.0,2024-10-31 23:06:00
18544,Andrea,andreamg,creada,20.0,2024-11-01 00:11:00
18545,Camilo,camip1234,creada,20.0,2024-10-31 09:20:00
18546,Valeria,valeria_1,creada,50.0,2024-10-31 22:52:00
18547,Daniel,dannyg123,creada,25.0,2024-10-31 15:24:00
18548,Valeria,valeria_1,creada,40.0,2024-10-31 16:52:00
18549,Andrea,andreamg,creada,25.0,2024-11-01 03:15:00
18550,Andrea,andreamg,creada,25.0,2024-10-31 23:10:00
18551,Carlos,carlito01,creada,40.0,2024-10-31 20:59:00
18552,Daniel,dannyg123,creada,20.0,2024-10-31 22:44:00
18553,Ana,anagarcia,creada,20.0,2024-10-31 09:19:00
18554,Camila,cami_sm23,creada,20.0,2024-10-31 18:03:00
18555,Ana,anagarcia,creada,20.0,2024-10-31 21:19:00
18556,Daniel,dannyg123,creada,60.0,2024-10-31 13:28:00
18557,Carlos,carlito01,creada,20.0,2024-11-01 07:01:00
18558,Valeria,valeria_1,creada,20.0,2024-11-01 08:14:00
18559,Camilo,camip1234,creada,50.0,2024-11-01 02:20:00
18560,Carlos,carlito01,creada,20.0,2024-10-31 16:27:00
18561,Carlos,carlito01,creada,60.0,2024-10-31 11:14:00
18562,Camilo,camip1234,creada,60.0,2024-11-01 03:04:00
18563,Camila,cami_sm23,creada,40.0,2024-11-01 01:08:00
18564,Andrea,andreamg,creada,20.0,2024-11-01 04:54:00
18565,Carlos,carlito01,creada,25.0,2024-10-31 10:55:00
18566,Valeria,valeria_1,creada,20.0,2024-10-31 16:08:00
18567,Carlos,carlito01,creada,40.0,2024-10-31 14:14:00
18568,Valeria,valeria_1,creada,60.0,2024-11-01 01:37:00
18569,Ana,anagarcia,creada,20.0,2024-11-01 07:38:00
18570,Andrea,andreamg,creada,50.0,2024-11-01 03:00:00
18571,Camilo,camip1234,creada,60.0,2024-11-01 01:31:00
18572,Ana,anagarcia,creada,20.0,2024-10-31 15:06:00
18573,Ana,anagarcia,creada,25.0,2024-10-31 12:42:00
18574,Carlos,carlito01,creada,40.0,2024-10-31 10:40:00
18575,Valeria,valeria_1,creada,20.0,2024-10-31 23:43:00
18576,Daniel,dannyg123,creada,20.0,2024-11-01 04:29:00
18577,Valeria,valeria_1,creada,40.0,2024-11-01 00:36:00
18578,Valeria,valeria_1,creada,25.0,2024-11-01 01:14:00
18579,Valeria,valeria_1,creada,50.0,2024-10-31 10:00:00
18580,Camila,cami_sm23,creada,20.0,2024-10-31 23:45:00
18581,Carlos,carlito01,creada,60.0,2024-11-01 00:41:00
18582,Carlos,carlito01,creada,20.0,2024-11-01 04:07:00
18583,Ana,anagarcia,creada,20.0,2024-11-01 01:23:00
18584,Camilo,camip1234,creada,20.0,2024-11-01 00:20:00
18585,Daniel,dannyg123,creada,50.0,2024-10-31 20:26:00
18586,Andrea,andreamg,creada,60.0,2024-10-31 10:21:00
18587,Andrea,andreamg,creada,25.0,2024-11-01 04:53:00
18588,Carlos,carlito01,creada,20.0,2024-11-01 05:19:00
18589,Daniel,dannyg123,creada,20.0,2024-11-01 06:55:00
18590,Valeria,valeria_1,creada,20.0,2024-11-01 05:50:00
18591,Valeria,valeria_1,creada,20.0,2024-11-01 02:42:00
18592,Carlos,carlito01,creada,60.0,2024-11-01 06:04:00
18593,Ana,anagarcia,creada,60.0,2024-10-31 21:07:00
18594,Valeria,valeria_1,creada,20.0,2024-10-31 15:18:00
18595,Ana,anagarcia,creada,40.0,2024-11-01 03:27:00
18596,Valeria,valeria_1,creada,20.0,2024-11-01 00:51:00
18597,Andrea,andreamg,creada,20.0,2024-10-31 22:06:00
18598,Ana,anagarcia,creada,25.0,2024-11-01 03:20:00
18599,Daniel,dannyg123,creada,50.0,2024-11-01 08:04:00
18600,Daniel,dannyg123,creada,20.0,2024-10-31 09:12:00
18601,Andrea,andreamg,creada,20.0,2024-10-31 15:49:00
18602,Valeria,valeria_1,creada,40.0,2024-11-01 03:56:00
18603,Camila,cami_sm23,creada,20.0,2024-11-01 03:40:00
18604,Camilo,camip1234,creada,20.0,2024-10-31 14:25:00
18605,Valeria,valeria_1,creada,20.0,2024-11-01 02:45:00
18606,Ana,anagarcia,creada,25.0,2024-10-31 15:07:00
18607,Andrea,andreamg,creada,25.0,2024-10-31 14:17:00
18608,Daniel,dannyg123,creada,25.0,2024-10-31 19:46:00
18609,Andrea,andreamg,creada,60.0,2024-10-31 21:31:00
18610,Camila,cami_sm23,creada,60.0,2024-11-01 04:26:00
18611,Camila,cami_sm23,creada,20.0,2024-10-31 13:24:00
18612,Carlos,carlito01,creada,40.0,2024-10-31 23:25:00
18613,Carlos,carlito01,creada,20.0,2024-10-31 15:50:00
18614,Carlos,carlito01,creada,20.0,2024-10-31 17:55:00
18615,Camila,cami_sm23,creada,60.0,2024-10-31 16:27:00
18616,Ana,anagarcia,creada,50.0,2024-10-31 17:44:00
18617,Camilo,camip1234,creada,40.0,2024-10-31 14:45:00
18618,Carlos,carlito01,creada,50.0,2024-10-31 16:04:00
18619,Camilo,camip1234,creada,50.0,2024-11-01 08:04:00
18620,Valeria,valeria_1,creada,20.0,2024-10-31 17:42:00
18621,Andrea,andreamg,creada,20.0,2024-10-31 17:31:00
18622,Camilo,camip1234,creada,50.0,2024-10-31 21:53:00
18623,Camila,cami_sm23,creada,20.0,2024-10-31 13:17:00
18624,Camila,cami_sm23,creada,60.0,2024-10-31 15:08:00
18625,Ana,anagarcia,creada,60.0,2024-10-31 15:28:00
18626,Andrea,andreamg,creada,20.0,2024-11-01 06:38:00
18627,Valeria,valeria_1,creada,25.0,2024-11-01 05:08:00
18628,Daniel,dannyg123,creada,60.0,2024-11-01 05:16:00
18629,Carlos,carlito01,creada,60.0,2024-11-01 07:28:00
18630,Ana,anagarcia,creada,60.0,2024-10-31 23:30:00
18631,Carlos,carlito01,creada,20.0,2024-11-01 06:50:00
18632,Camilo,camip1234,creada,50.0,2024-10-31 21:38:00
18633,Camilo,camip1234,creada,20.0,2024-10-31 16:57:00
18634,Ana,anagarcia,creada,20.0,2024-11-01 00:02:00
18635,Andrea,andreamg,creada,50.0,2024-10-31 13:13:00
18636,Camila,cami_sm23,creada,60.0,2024-11-01 08:25:00
18637,Camila,cami_sm23,creada,40.0,2024-10-31 20:18:00
18638,Camilo,camip1234,creada,50.0,2024-10-31 10:36:00
18639,Carlos,carlito01,creada,25.0,2024-10-31 18:58:00
18640,Carlos,carlito01,creada,25.0,2024-10-31 11:01:00
18641,Camilo,camip1234,creada,40.0,2024-10-31 14:29:00
18642,Camila,cami_sm23,creada,20.0,2024-10-31 17:00:00
18643,Valeria,valeria_1,creada,40.0,2024-10-31 12:00:00
18644,Camila,cami_sm23,creada,50.0,2024-10-31 18:28:00
18645,Andrea,andreamg,creada,25.0,2024-10-31 09:45:00
18646,Andrea,andreamg,creada,20.0,2024-10-31 21:17:00
18647,Camila,cami_sm23,creada,40.0,2024-10-31 10:14:00
18648,Camila,cami_sm23,creada,20.0,2024-11-01 07:52:00
18649,Daniel,dannyg123,creada,60.0,2024-11-01 04:12:00
18650,Ana,anagarcia,creada,20.0,2024-11-01 05:51:00
18651,Camila,cami_sm23,creada,50.0,2024-11-01 03:32:00
18652,Camila,cami_sm23,creada,20.0,2024-11-01 04:12:00
18653,Camila,cami_sm23,creada,40.0,2024-10-31 09:57:00
18654,Carlos,carlito01,creada,20.0,2024-10-31 10:46:00
18655,Carlos,carlito01,creada,50.0,2024-11-01 03:15:00
18656,Carlos,carlito01,creada,25.0,2024-11-01 03:18:00
18657,Andrea,andreamg,creada,20.0,2024-10-31 18:58:00
18658,Camila,cami_sm23,creada,40.0,2024-10-31 15:14:00
18659,Camila,cami_sm23,creada,20.0,2024-11-01 00:43:00
18660,Andrea,andreamg,creada,60.0,2024-11-01 02:52:00
18661,Camilo,camip1234,creada,60.0,2024-10-31 17:21:00
18662,Ana,anagarcia,creada,20.0,2024-10-31 19:38:00
18663,Camilo,camip1234,creada,20.0,2024-11-01 08:42:00
18664,Valeria,valeria_1,creada,40.0,2024-10-31 19:19:00
18665,Daniel,dannyg123,creada,25.0,2024-11-01 07:15:00
18666,Ana,anagarcia,creada,40.0,2024-10-31 18:00:00
18667,Valeria,valeria_1,creada,25.0,2024-10-31 14:42:00
18668,Camila,cami_sm23,creada,50.0,2024-11-01 05:21:00
18669,Andrea,andreamg,creada,20.0,2024-10-31 14:53:00
18670,Andrea,andreamg,creada,60.0,2024-11-01 05:54:00
18671,Camila,cami_sm23,creada,50.0,2024-10-31 15:53:00
18672,Daniel,dannyg123,creada,50.0,2024-10-31 12:17:00
18673,Camilo,camip1234,creada,20.0,2024-11-01 01:06:00
18674,Andrea,andreamg,creada,25.0,2024-10-31 23:48:00
18675,Ana,anagarcia,creada,20.0,2024-11-01 03:03:00
18676,Ana,anagarcia,creada,20.0,2024-10-31 21:23:00
18677,Ana,anagarcia,creada,25.0,2024-10-31 19:10:00
18678,Camila,cami_sm23,creada,25.0,2024-10-31 15:04:00
18679,Valeria,valeria_1,creada,20.0,2024-10-31 21:15:00
18680,Valeria,valeria_1,creada,20.0,2024-11-01 02:09:00
18681,Carlos,carlito01,creada,40.0,2024-10-31 12:10:00
18682,Ana,anagarcia,creada,20.0,2024-10-31 16:34:00
18683,Ana,anagarcia,creada,60.0,2024-11-01 06:07:00
18684,Camilo,camip1234,creada,25.0,2024-10-31 14:15:00
18685,Ana,anagarcia,creada,20.0,2024-10-31 20:31:00
18686,Carlos,carlito01,creada,20.0,2024-10-31 22:00:00
18687,Carlos,carlito01,creada,60.0,2024-10-31 22:29:00
18688,Ana,anagarcia,creada,40.0,2024-10-31 19:15:00
18689,Camila,cami_sm23,creada,20.0,2024-10-31 13:00:00
18690,Andrea,andreamg,creada,20.0,2024-11-01 02:06:00
18691,Camila,cami_sm23,creada,25.0,2024-11-01 01:33:00
18692,Valeria,valeria_1,creada,40.0,2024-11-01 03:19:00
18693,Ana,anagarcia,creada,20.0,2024-11-01 07:57:00
18694,Daniel,dannyg123,creada,60.0,2024-10-31 19:34:00
18695,Camila,cami_sm23,creada,25.0,2024-11-01 01:25:00
18696,Daniel,dannyg123,creada,20.0,2024-11-01 00:32:00
18697,Ana,anagarcia,creada,20.0,2024-10-31 21:00:00
18698,Camilo,camip1234,creada,20.0,2024-11-01 00:26:00
18699,Valeria,valeria_1,creada,20.0,2024-11-01 06:27:00
18700,Camila,cami_sm23,creada,60.0,2024-11-01 07:00:00
18701,Andrea,andreamg,creada,25.0,2024-11-01 05:24:00
18702,Camilo,camip1234,creada,50.0,2024-10-31 19:03:00
18703,Ana,anagarcia,creada,25.0,2024-11-01 07:26:00
18704,Camila,cami_sm23,creada,40.0,2024-10-31 15:24:00
18705,Ana,anagarcia,creada,20.0,2024-10-31 15:07:00
18706,Camila,cami_sm23,creada,20.0,2024-10-31 14:26:00
18707,Andrea,andreamg,creada,20.0,2024-11-01 04:25:00
18708,Camilo,camip1234,creada,40.0,2024-11-01 05:18:00
18709,Camilo,camip1234,creada,40.0,2024-10-31 11:56:00
18710,Carlos,carlito01,creada,20.0,2024-11-01 08:32:00
18711,Camilo,camip1234,creada,20.0,2024-11-01 06:18:00
18712,Valeria,valeria_1,creada,25.0,2024-11-01 05:38:00
18713,Camilo,camip1234,creada,60.0,2024-10-31 18:23:00
18714,Camilo,camip1234,creada,20.0,2024-10-31 09:24:00
18715,Valeria,valeria_1,creada,25.0,2024-10-31 21:44:00
18716,Andrea,andreamg,creada,60.0,2024-10-31 11:32:00
18717,Camila,cami_sm23,creada,20.0,2024-11-01 03:51:00
18718,Daniel,dannyg123,creada,40.0,2024-10-31 22:56:00
18719,Valeria,valeria_1,creada,40.0,2024-11-01 05:23:00
18720,Andrea,andreamg,creada,20.0,2024-10-31 19:09:00
18721,Andrea,andreamg,creada,60.0,2024-10-31 22:39:00
18722,Daniel,dannyg123,creada,40.0,2024-10-31 13:55:00
18723,Camilo,camip1234,creada,20.0,2024-10-31 17:02:00
18724,Camila,cami_sm23,creada,20.0,2024-11-01 05:11:00
18725,Daniel,dannyg123,creada,60.0,2024-10-31 21:46:00
18726,Camilo,camip1234,creada,50.0,2024-10-31 16:55:00
18727,Ana,anagarcia,creada,40.0,2024-11-01 00:19:00
18728,Daniel,dannyg123,creada,50.0,2024-10-31 12:53:00
18729,Ana,anagarcia,creada,20.0,2024-10-31 23:24:00
18730,Daniel,dannyg123,creada,20.0,2024-10-31 22:58:00
18731,Valeria,valeria_1,creada,25.0,2024-11-01 07:34:00
18732,Camila,cami_sm23,creada,25.0,2024-10-31 14:09:00
18733,Carlos,carlito01,creada,20.0,2024-10-31 13:48:00
18734,Daniel,dannyg123,creada,50.0,2024-11-01 08:07:00
18735,Daniel,dannyg123,creada,60.0,2024-10-31 14:37:00
18736,Ana,anagarcia,creada,20.0,2024-10-31 20:32:00
18737,Ana,anagarcia,creada,20.0,2024-10-31 16:26:00
18738,Ana,anagarcia,creada,40.0,2024-11-01 05:36:00
18739,Camilo,camip1234,creada,20.0,2024-10-31 10:06:00
18740,Daniel,dannyg123,creada,40.0,2024-11-01 07:14:00
18741,Andrea,andreamg,creada,50.0,2024-10-31 09:28:00
18742,Camilo,camip1234,creada,20.0,2024-11-01 03:11:00
18743,Camila,cami_sm23,creada,20.0,2024-11-01 06:35:00
18744,Ana,anagarcia,creada,20.0,2024-10-31 09:33:00
18745,Valeria,valeria_1,creada,20.0,2024-10-31 23:06:00
18746,Camilo,camip1234,creada,40.0,2024-10-31 17:21:00
18747,Camilo,camip1234,creada,20.0,2024-10-31 14:31:00
18748,Camilo,camip1234,creada,20.0,2024-10-31 10:02:00
18749,Andrea,andreamg,creada,40.0,2024-10-31 13:14:00
18750,Camila,cami_sm23,creada,60.0,2024-10-31 15:29:00
18751,Daniel,dannyg123,creada,20.0,2024-10-31 12:39:00
18752,Ana,anagarcia,creada,50.0,2024-10-31 14:23:00
18753,Andrea,andreamg,creada,40.0,2024-11-01 04:01:00
18754,Andrea,andreamg,creada,60.0,2024-11-01 02:37:00
18755,Camila,cami_sm23,creada,20.0,2024-10-31 12:39:00
18756,Andrea,andreamg,creada,20.0,2024-10-31 21:36:00
18757,Valeria,valeria_1,creada,40.0,2024-10-31 09:49:00
18758,Andrea,andreamg,creada,50.0,2024-11-01 07:33:00
18759,Daniel,dannyg123,creada,20.0,2024-11-01 04:49:00
18760,Daniel,dannyg123,creada,60.0,2024-10-31 09:02:00
18761,Carlos,carlito01,creada,60.0,2024-11-01 05:10:00
18762,Daniel,dannyg123,creada,40.0,2024-11-01 06:13:00
18763,Camila,cami_sm23,creada,20.0,2024-10-31 20:24:00
18764,Camila,cami_sm23,creada,50.0,2024-11-01 06:30:00
18765,Camilo,camip1234,creada,40.0,2024-10-31 12:33:00
18766,Ana,anagarcia,creada,40.0,2024-10-31 15:27:00
18767,Valeria,valeria_1,creada,40.0,2024-10-31 19:17:00
18768,Carlos,carlito01,creada,50.0,2024-11-01 00:11:00
18769,Ana,anagarcia,creada,20.0,2024-11-01 04:59:00
18770,Andrea,andreamg,creada,20.0,2024-11-01 06:27:00
18771,Ana,anagarcia,creada,40.0,2024-10-31 23:33:00
18772,Valeria,valeria_1,creada,25.0,2024-10-31 17:35:00
18773,Camilo,camip1234,creada,20.0,2024-11-01 05:36:00
18774,Camila,cami_sm23,creada,20.0,2024-11-01 04:50:00
18775,Camila,cami_sm23,creada,20.0,2024-11-01 05:26:00
18776,Daniel,dannyg123,creada,25.0,2024-10-31 10:36:00
18777,Valeria,valeria_1,creada,25.0,2024-10-31 15:26:00
18778,Ana,anagarcia,creada,50.0,2024-10-31 13:45:00
18779,Daniel,dannyg123,creada,20.0,2024-10-31 09:24:00
18780,Andrea,andreamg,creada,40.0,2024-10-31 21:47:00
18781,Valeria,valeria_1,creada,60.0,2024-11-01 08:17:00
18782,Ana,anagarcia,creada,60.0,2024-10-31 16:16:00
18783,Andrea,andreamg,creada,50.0,2024-10-31 21:35:00
18784,Andrea,andreamg,creada,20.0,2024-10-31 12:17:00
18785,Daniel,dannyg123,creada,20.0,2024-10-31 21:41:00
18786,Carlos,carlito01,creada,40.0,2024-10-31 09:17:00
18787,Camila,cami_sm23,creada,20.0,2024-10-31 17:06:00
18788,Camilo,camip1234,creada,20.0,2024-10-31 21:18:00
18789,Carlos,carlito01,creada,50.0,2024-10-31 09:40:00
18790,Daniel,dannyg123,creada,25.0,2024-11-01 01:19:00
18791,Valeria,valeria_1,creada,20.0,2024-10-31 11:38:00
18792,Daniel,dannyg123,creada,25.0,2024-11-01 07:20:00
18793,Daniel,dannyg123,creada,20.0,2024-10-31 22:29:00
18794,Camila,cami_sm23,creada,20.0,2024-10-31 18:55:00
18795,Daniel,dannyg123,creada,20.0,2024-10-31 17:13:00
18796,Ana,anagarcia,creada,25.0,2024-10-31 14:06:00
18797,Valeria,valeria_1,creada,20.0,2024-11-01 00:37:00
18798,Valeria,valeria_1,creada,20.0,2024-10-31 16:20:00
18799,Carlos,carlito01,creada,20.0,2024-10-31 19:28:00
18800,Daniel,dannyg123,creada,25.0,2024-10-31 09:04:00
18801,Valeria,valeria_1,creada,40.0,2024-11-01 08:08:00
18802,Camila,cami_sm23,creada,40.0,2024-10-31 19:44:00
18803,Daniel,dannyg123,creada,40.0,2024-11-01 06:25:00
18804,Camila,cami_sm23,creada,60.0,2024-10-31 15:51:00
18805,Daniel,dannyg123,creada,20.0,2024-10-31 19:03:00
18806,Daniel,dannyg123,creada,20.0,2024-10-31 20:48:00
18807,Camila,cami_sm23,creada,40.0,2024-10-31 13:06:00
18808,Camila,cami_sm23,creada,25.0,2024-11-01 00:07:00
18809,Ana,anagarcia,creada,40.0,2024-11-01 08:00:00
18810,Carlos,carlito01,creada,20.0,2024-11-01 08:37:00
18811,Carlos,carlito01,creada,60.0,2024-10-31 23:29:00
18812,Andrea,andreamg,creada,25.0,2024-10-31 10:43:00
18813,Camilo,camip1234,creada,20.0,2024-10-31 18:01:00
18814,Valeria,valeria_1,creada,40.0,2024-10-31 22:20:00
18815,Camilo,camip1234,creada,20.0,2024-10-31 16:07:00
18816,Valeria,valeria_1,creada,40.0,2024-11-01 03:40:00
18817,Ana,anagarcia,creada,50.0,2024-10-31 14:20:00
18818,Valeria,valeria_1,creada,20.0,2024-11-01 03:35:00
18819,Daniel,dannyg123,creada,20.0,2024-11-01 02:27:00
18820,Daniel,dannyg123,creada,20.0,2024-11-01 05:58:00
18821,Camilo,camip1234,creada,20.0,2024-11-01 02:42:00
18822,Daniel,dannyg123,creada,50.0,2024-10-31 14:12:00
18823,Valeria,valeria_1,creada,40.0,2024-10-31 14:49:00
18824,Carlos,carlito01,creada,40.0,2024-10-31 14:20:00
18825,Camilo,camip1234,creada,20.0,2024-11-01 07:55:00
18826,Camilo,camip1234,creada,50.0,2024-11-01 03:12:00
18827,Ana,anagarcia,creada,40.0,2024-10-31 18:10:00
18828,Ana,anagarcia,creada,40.0,2024-10-31 20:19:00
18829,Carlos,carlito01,creada,40.0,2024-10-31 10:01:00
18830,Camilo,camip1234,creada,60.0,2024-10-31 16:22:00
18831,Daniel,dannyg123,creada,20.0,2024-10-31 14:08:00
18832,Camilo,camip1234,creada,20.0,2024-10-31 19:24:00
